source	target	is_directed	is_stimulation	is_inhibition	dip_url
P17612	Q12802	1	1	1	
Q12802	P13861	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=1037
Q03113	Q12802	1	1	0	
P11362	Q9P0J1	1	0	0	
Q05655	Q9P0J1	1	0	0	
Q9P0J1	P08559	1	0	0	
Q9P0J1	Q15797	1	0	1	
Q9P0J1	P29803	1	0	0	
Q00536	P46379	1	0	0	
Q9UPZ9	P46379	1	0	0	
Q7Z434	P46379	1	0	0	
P46379	O14931	1	1	0	
O95831	P46379	0	0	0	
P46379	Q9GZP9	0	0	0	
P11441	P46379	0	0	0	
Q02779	Q9H0H5	1	0	0	
Q02779	O00429	1	0	0	
Q02779	P15923	1	0	1	
Q02779	P35232	1	0	0	
Q02779	Q969H4	1	0	0	
Q02779	P42858	1	0	0	
Q02779	P13688	1	0	0	
Q02779	O14733	1	1	0	
P45985	Q02779	1	0	0	
Q02779	P45985	1	1	0	
P45984	Q02779	1	1	0	
Q02779	P45984	1	0	0	
Q02779	P62258	1	0	0	
Q02779	Q7Z6J0	1	0	0	
Q7Z6J0	Q02779	1	1	0	
Q02779	Q92845	1	0	0	
P60953	Q02779	1	1	0	
Q02779	P60953	1	0	0	
Q02779	P07437	1	0	0	
Q02779	O15066	1	0	0	
P67775	P05787	1	0	0	
Q16539	P05787	1	1	0	
P36507	P05787	1	0	0	
O15264	P05787	1	1	0	
P53778	P05787	1	1	0	
Q15759	P05787	1	1	0	
P22607	P05787	1	0	0	
Q05655	P05787	1	0	0	
P06493	P05787	1	1	0	
P05787	P15924	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=528
P15924	P05787	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=528
P04049	P05787	1	0	0	
P62993	P05787	1	0	0	
P62714	P05787	1	0	0	
O75365	P05787	1	0	0	
P05787	Q13835	1	0	0	
Q13835	P05787	1	0	0	
P05787	Q99959	1	0	0	
Q99959	P05787	1	0	0	
P67775	Q5FBB7	1	0	1	
Q5FBB7	P67775	1	0	0	
Q53HL2	Q5FBB7	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=187401
Q5FBB7	Q53HL2	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=187401
Q5FBB7	Q15172	1	0	0	
P06493	Q5FBB7	1	0	0	
Q5FBB7	Q13362	1	0	0	
Q5FBB7	P62714	1	0	0	
Q5FBB7	Q16537	1	0	0	
Q5FBB7	Q15173	1	0	0	
Q5TKA1	Q16254	1	0	1	
Q00526	Q5TKA1	1	1	0	
Q5TKA1	Q96GY3	1	0	0	
Q96GY3	Q5TKA1	1	0	0	
Q52LA3	Q5TKA1	1	0	0	
Q5TKA1	Q52LA3	1	0	0	
Q5TKA1	Q6MZP7	1	0	0	
Q6MZP7	Q5TKA1	1	0	0	
Q9H0H5	Q9H8V3	0	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=90094
P06493	Q9H8V3	1	1	1	
Q9H8V3	P60953	1	1	0	
Q9H8V3	P84095	1	0	0	
Q9H8V3	Q9Y2M5	0	0	0	
P68400	P23588	1	1	0	
Q13177	P23588	1	0	0	
Q15418	P23588	1	1	0	
P62258	P23588	1	0	0	
P31749	P23588	1	1	0	
P23443	P23588	1	1	0	
P23588	P23443	1	1	0	
P23588	P55884	1	0	0	
P55884	P23588	1	0	0	
P23588	Q14152	1	0	0	
Q14152	P23588	1	0	0	
P11940	P23588	1	0	0	
P23588	P11940	1	0	0	
P05771	P28799	1	0	0	
P08246	P28799	1	1	0	
Q92831	P20823	1	1	0	
P20823	P61457	0	0	0	
P20823	Q9BWX5	0	0	0	
P20823	P35680	1	0	0	
Q9UHD2	Q7Z3C6	1	0	0	
Q9H3D4	Q7Z3C6	1	0	0	
Q8NEM7	Q7Z3C6	1	1	0	
O95251	P68431	1	1	0	
O95251	Q9H211	0	0	0	
O95251	P62805	1	1	0	
P06493	O95251	1	1	0	
O95251	Q6IE81	0	0	0	
O95251	Q9UNL4	0	0	0	
P10644	P13612	1	1	0	
P13612	P10644	1	1	0	
P10644	P22694	1	0	0	
P22694	P10644	1	0	0	
P10644	P51817	1	0	0	
P51817	P10644	1	1	0	
P10644	P17612	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=63041
P17612	P10644	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=63041
P10644	Q00536	1	0	0	
Q00536	P10644	1	0	0	
P62993	P10644	1	0	0	
P10644	P13746	1	0	0	
Q5VU43	P10644	1	1	0	
P10644	P31321	1	0	0	
P31321	P10644	1	0	0	
Q13426	Q8IW19	1	0	0	
P49917	Q8IW19	1	0	0	
Q8IW19	P09874	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=74463
P67775	Q9H0H5	1	0	1	
Q9Y6R4	Q9H0H5	1	0	0	
Q96GD4	Q9H0H5	1	1	0	
O43663	Q9H0H5	1	0	1	
Q02241	Q9H0H5	1	0	0	
Q9H0H5	Q02241	1	0	0	
P06493	Q9H0H5	1	0	0	
P31751	Q9H0H5	1	0	0	
P52757	Q9H0H5	1	0	0	
P62714	Q9H0H5	1	0	0	
Q9H0H5	P60953	1	1	1	
P17252	P30518	1	0	0	
P17612	P30518	1	0	0	
P30518	P63092	1	1	0	
P01185	P30518	1	1	0	
P43405	Q9UQC2	1	1	0	
P68400	Q9UQC2	1	0	0	
O43561	Q9UQC2	1	0	0	
P43403	Q9UQC2	1	1	0	
P42336	Q9UQC2	1	0	0	
Q9UQC2	P42336	1	1	0	
P31749	Q9UQC2	1	0	1	
Q9UQC2	P31749	1	1	0	
P62993	Q9UQC2	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=69706
Q9UQC2	P62993	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=69706
Q9UQC2	A7KAX9	1	1	0	
P31152	Q9UQC2	1	0	0	
O75791	Q9UQC2	1	0	0	
Q9UQC2	O75791	1	0	0	
P36873	Q12879	1	0	1	
Q12879	Q13554	1	0	0	
Q13554	Q12879	1	0	0	
P62158	Q12879	1	0	1	
P06241	Q12879	1	1	0	
P17252	Q12879	1	0	1	
P45984	Q12879	1	0	0	
P17612	Q12879	1	1	0	
Q12879	Q99996	1	0	0	
Q99996	Q12879	1	0	0	
Q13362	Q12879	1	0	1	
O14936	Q12879	1	0	0	
P29074	Q12879	1	0	0	
Q12879	Q71U36	1	0	0	
P07384	Q12879	1	0	1	
Q08043	Q12879	1	0	0	
Q12879	Q08043	1	0	0	
Q8NI35	Q12879	1	0	0	
Q12879	O15020	1	0	0	
P67775	Q16539	1	0	0	
Q16539	P67775	1	1	0	
P67775	O14757	1	1	1	
P67775	O96017	1	0	0	
P67775	P36507	1	1	1	
P67775	Q13976	1	0	0	
P67775	P68431	1	0	0	
P68431	P67775	1	0	0	
P67775	P56945	1	0	1	
P67775	P50552	1	0	1	
P67775	P16104	1	0	0	
P67775	Q8WUI4	1	0	0	
P67775	Q13188	1	0	1	
P67775	P19429	1	0	1	
P67775	P16220	1	0	0	
P67775	Q9BUB5	1	0	1	
P67775	Q15418	1	0	0	
P67775	O43524	1	1	1	
P67775	P04792	1	0	0	
P67775	O43318	1	0	1	
P67775	Q13554	1	0	0	
P67775	Q6P2M8	1	0	0	
P67775	Q00987	1	1	0	
P67775	Q12800	1	1	0	
P67775	Q15172	1	0	0	
Q15172	P67775	1	0	0	
P67775	Q13153	1	0	1	
P67775	P08670	1	0	0	
P67775	P51812	1	0	0	
P67775	O14920	1	0	0	
P67775	Q15078	1	0	0	
P67775	Q99259	1	0	0	
P67775	Q05655	1	0	1	
Q05655	P67775	1	0	0	
P67775	Q9BXL7	1	0	0	
P67775	P06493	1	0	0	
O00238	P67775	1	0	0	
P67775	P17252	1	0	1	
Q03135	P67775	1	0	1	
P49841	P67775	1	0	0	
P67775	P49841	1	0	0	
P67775	P45985	1	0	0	
O43597	P67775	1	0	1	
P67775	O43597	1	0	1	
P67775	P05771	1	0	0	
P67775	Q9NYA1	1	0	0	
P67775	P10636	1	0	0	
P67775	Q13555	1	0	0	
P67775	P02686	1	0	0	
P67775	P17612	1	0	1	
P67775	P04049	1	1	0	
P67775	Q15797	1	0	0	
P67775	Q13362	1	0	0	
Q13362	P67775	1	0	0	
P67775	P13639	1	1	0	
P31749	P67775	1	0	0	
P67775	P31749	1	1	1	
P23443	P67775	1	0	0	
P67775	P23443	1	1	1	
P67775	P10301	1	0	0	
P67775	Q9UPZ9	1	0	1	
P23396	P67775	1	0	0	
P67775	P23396	1	0	1	
P67775	Q14012	1	0	0	
P67775	Q05329	1	0	0	
P67775	P32519	1	0	0	
O15169	P67775	1	0	0	
P67775	O15169	1	1	0	
P67775	Q08379	1	0	0	
P67775	P02489	1	0	0	
P67775	Q99835	1	0	0	
P67775	P08100	1	0	0	
P67775	P12036	1	0	0	
P67775	P25025	1	1	0	
P31314	P67775	1	0	1	
P0CG47	P67775	1	0	0	
P67775	P0CG47	1	0	0	
P67775	Q15257	1	0	0	
Q15257	P67775	1	0	0	
O75663	P67775	1	0	1	
P62495	P67775	1	0	0	
P67775	P62495	1	0	0	
P67775	P51959	1	0	0	
P67775	P78318	0	0	0	
P63151	P67775	1	0	1	
P67775	P63151	1	0	0	
Q16549	P67775	1	1	0	
P67775	Q16537	1	0	0	
Q16537	P67775	1	0	0	
P67775	Q66LE6	1	0	0	
Q66LE6	P67775	1	0	0	
P67775	Q15173	1	0	0	
Q15173	P67775	1	0	0	
P67775	Q00005	1	0	0	
Q00005	P67775	1	0	0	
Q9Y570	P67775	1	0	0	
P67775	Q9Y2T4	1	0	0	
Q9Y2T4	P67775	1	0	0	
P67775	B3KVH4	1	0	0	
O75475	P30041	1	1	0	
P16871	P30041	1	0	0	
Q9H4P4	O60260	1	0	1	
Q7KZI7	Q9H4P4	1	0	0	
P21860	Q9H4P4	1	0	0	
Q9H4P4	P21860	1	1	1	
Q9H4P4	Q9NR09	1	0	1	
P40818	Q9H4P4	1	1	0	
Q9H4P4	P40818	1	0	0	
P06241	Q8TDQ1	1	0	0	
P42768	P62826	1	0	0	
O96013	P62826	1	1	0	
O14980	P62826	1	0	0	
P62826	O14980	1	0	0	
P46060	P62826	1	1	0	
P49792	P62826	1	1	0	
O00238	P62826	1	0	0	
Q9UKX7	P62826	1	1	0	
P00519	P62826	1	0	0	
P05161	P62826	1	0	0	
P62826	Q92973	0	0	0	
P62826	Q14974	1	1	0	
Q14974	P62826	1	0	0	
P61970	P62826	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=44981
P62826	P61970	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=44981
O94829	P62826	0	0	0	
Q96S59	P62826	1	0	0	
P43487	P62826	1	1	0	
P49790	P62826	1	1	0	
P62826	Q9HAV4	1	0	0	
Q9HAV4	P62826	1	1	0	
O43592	P62826	0	0	0	
P62826	Q9HD47	0	0	0	
P11274	P48736	0	0	0	
P61073	P48736	1	1	0	
P48736	Q13480	1	0	0	
Q13480	P48736	1	1	0	
P48736	Q16236	1	0	0	
P01112	P48736	1	1	0	
O00329	P48736	1	0	0	
P01116	P48736	1	1	0	
P48736	P01116	1	0	0	
P48736	Q05655	1	0	0	
Q05655	P48736	1	0	0	
P43403	P48736	1	1	0	
P48736	P43403	1	0	0	
P16144	P48736	1	1	0	
O15530	P48736	1	0	0	
P48736	O15530	1	1	0	
P05771	P48736	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=190687
P48736	P05771	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=190687
P10721	P48736	1	1	0	
Q13370	P48736	1	0	0	
P31749	P48736	1	0	0	
P48736	P31749	1	1	0	
P62993	P48736	1	0	0	
P01375	P48736	1	1	0	
P21860	P48736	1	1	0	
P63211	P48736	1	1	0	
P10747	P48736	1	1	0	
P48736	P07951	1	0	0	
O14654	P48736	1	1	0	
P48736	O14654	1	0	0	
P29376	P48736	1	1	0	
Q13588	P48736	1	1	0	
P48736	Q9Y4H2	1	1	0	
Q9Y4H2	P48736	1	1	0	
P29322	P48736	1	1	0	
Q8WYR1	P48736	1	0	0	
P48736	V9HW25	1	0	0	
P68400	Q9UHH9	1	0	0	
P10144	Q9UHH9	1	0	0	
Q9UHH9	P10144	1	0	0	
Q9BUZ4	Q9Y6R4	1	1	0	
Q9Y6R4	Q9BUZ4	1	0	0	
O14874	Q9BUZ4	1	0	0	
P08138	Q9BUZ4	1	0	0	
P51617	Q9BUZ4	1	0	0	
Q9BUZ4	P51617	1	0	0	
P14598	Q9BUZ4	1	0	0	
P23443	Q9BUZ4	1	0	0	
Q9BUZ4	Q9HCE7	0	0	0	
Q8IUC6	Q9BUZ4	1	0	0	
Q9BUZ4	Q8IUC6	1	0	0	
Q9HC98	P52948	1	0	0	
O00141	Q9HC98	1	0	0	
Q9HC98	O00141	1	0	0	
P23443	Q9HC98	1	0	0	
Q9HC98	P23443	1	1	0	
Q9HC98	P52732	1	0	0	
Q9HC98	Q9HAU4	1	0	0	
Q9HC98	Q8N1F7	1	0	0	
Q9HC98	Q7Z6G3	1	0	0	
Q9HC98	Q15834	1	0	0	
Q05655	P51398	1	1	0	
P51398	O00220	1	0	0	
P68400	O15259	1	1	0	
O15259	O75161	0	0	0	
Q14155	Q14161	1	0	0	
Q13153	Q14161	1	0	0	
Q14161	Q13153	1	0	0	
O75914	Q14161	1	0	0	
Q05209	Q14161	1	0	1	
P08588	P49407	1	0	0	
P17612	P08588	1	0	0	
O14908	P08588	1	0	0	
Q9HD26	P08588	1	0	1	
Q86UL8	P08588	1	0	0	
P68400	Q01534	1	0	0	
O00255	Q9BXW9	1	1	0	
O00255	O14746	1	0	1	
O00255	Q9UBU7	1	0	1	
O00255	P17535	1	1	1	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=76124
O00255	O75475	0	0	0	
O00255	Q9UBL3	1	0	0	
Q9UBL3	O00255	1	0	0	
O00255	Q15291	1	0	0	
Q15291	O00255	1	0	0	
O00255	P61964	1	0	0	
O00255	Q9UMN6	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=188938
O00255	Q96ST3	0	0	0	
O00255	P30876	1	0	0	
O00255	P09630	1	1	0	
O00255	P31273	1	1	0	
O00255	P31274	1	1	0	
O00255	O14686	1	0	0	
O14686	O00255	1	0	0	
P68400	P49959	1	0	0	
P16104	P49959	1	0	0	
P49959	P16104	1	1	0	
P49959	Q9BXW9	1	1	0	
Q9BXW9	P49959	1	0	0	
P49959	Q14676	1	0	0	
Q14676	P49959	1	0	0	
P49959	Q92878	1	0	0	
Q92878	P49959	1	1	0	
O60934	P49959	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=63003
P49959	O60934	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=63003
P09874	P49959	1	1	0	
P49959	Q96SD1	1	1	0	
P49959	Q9UBT2	0	0	0	
Q99873	P49959	1	1	0	
Q13976	P35520	1	0	0	
P35520	P63279	0	0	0	
P35520	P42858	0	0	0	
P11309	Q9BZS1	1	0	0	
O95644	Q9BZS1	1	0	0	
Q9BZS1	P23771	1	1	0	
Q01196	Q9BZS1	1	1	0	
Q13469	Q9BZS1	1	1	0	
Q9BZS1	Q9UKT9	0	0	0	
Q9BZS1	P51449	1	0	1	
P68400	P19447	1	0	0	
P11274	P19447	1	0	0	
P19447	P51946	1	0	0	
P51946	P19447	1	0	0	
P19447	P28715	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=688
P28715	P19447	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=688
P19447	Q13889	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=682
Q13889	P19447	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=682
P19447	P32780	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=680
P32780	P19447	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=680
P18074	P19447	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=679
P19447	P18074	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=679
P19447	Q13888	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=681
Q13888	P19447	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=681
Q6ZYL4	P19447	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=57204
P19447	Q01831	1	1	0	
Q01831	P19447	1	0	0	
P19447	P29083	1	0	0	
P29083	P19447	1	0	0	
O94888	P19447	1	0	0	
P19447	O94888	1	0	0	
P19447	P51948	1	0	0	
P51948	P19447	1	0	0	
P19447	P29084	1	0	0	
P29084	P19447	1	0	0	
P19447	P54727	1	1	0	
P54727	P19447	1	0	0	
P19447	Q92759	1	0	0	
Q92759	P19447	1	1	0	
P68400	O75496	1	0	0	
O75496	Q9H211	1	0	1	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=60547
Q9H211	O75496	1	0	1	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=60547
P17252	Q03721	1	0	0	
P05771	Q03721	1	0	1	
P06493	O00168	1	0	0	
P17612	O00168	1	1	0	
P19021	O00168	1	0	0	
Q09013	O00168	1	0	0	
O75581	P49840	1	1	0	
P49840	O75581	1	1	0	
O75581	Q9HCP0	1	0	0	
Q9HCP0	O75581	1	1	1	
O75581	P48730	1	0	0	
P48730	O75581	1	1	0	
O75581	P48729	1	0	0	
P48729	O75581	1	1	0	
O94921	O75581	1	1	0	
Q03135	O75581	1	1	0	
O75581	P49841	1	1	1	
P49841	O75581	1	1	0	
P17612	O75581	1	1	0	
O15169	O75581	1	1	0	
O75581	O15169	1	1	1	
Q03431	O75581	1	1	0	
O75581	P56705	1	0	1	
P56705	O75581	1	1	0	
Q9BQB4	O75581	1	1	1	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=187811
O00755	O75581	1	1	0	
O75581	O00755	1	0	1	
O75581	Q9UBU2	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=187810
Q9UBU2	O75581	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=187810
O75581	O94907	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=187809
O94907	O75581	1	1	1	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=187809
O75581	P04628	1	0	1	
P04628	O75581	1	1	0	
O75581	Q14696	0	0	0	
O75581	Q9H461	1	0	0	
Q9H461	O75581	1	1	0	
O96014	O75581	1	1	0	
O75581	Q9UBV4	1	0	1	
Q9UBV4	O75581	1	1	0	
O00744	O75581	1	1	0	
Q13145	O75581	1	1	0	
O75581	Q13467	1	1	0	
Q13467	O75581	1	1	0	
O75581	Q8NCW0	1	0	0	
Q8NCW0	O75581	1	1	1	
O75581	Q9H1J7	1	0	1	
Q9H1J7	O75581	1	1	0	
O75581	P29279	1	0	0	
P29279	O75581	1	1	0	
O75581	P09544	1	0	1	
P09544	O75581	1	1	0	
O75581	Q6X4U4	0	0	0	
O75581	P56703	1	0	1	
P56703	O75581	1	1	0	
O75581	Q9ULT6	1	0	0	
Q9ULT6	O75581	1	0	1	
O14904	O75581	1	1	0	
Q9GZT5	O75581	1	1	0	
Q6IMN6	O75581	1	1	0	
Q5JTC6	O75581	1	1	0	
O75581	Q93098	1	0	1	
Q93098	O75581	1	1	0	
O14905	O75581	1	1	0	
Q96QB1	O43521	1	0	1	
P31749	Q96QB1	1	0	0	
P20936	Q96QB1	0	0	0	
Q16236	P09601	1	1	0	
P31749	P09601	1	1	0	
P25713	P09601	1	1	0	
P01375	P09601	1	0	0	
P09601	P01375	1	0	1	
Q13464	P35612	1	0	0	
P06241	P35612	1	0	0	
Q05655	P35612	1	0	0	
P17252	P35612	1	0	1	
P17612	P35612	1	0	0	
P23471	P35612	1	0	0	
P35612	Q9Y2J0	0	0	0	
Q00987	Q7LG56	1	0	1	
Q7LG56	P23921	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=40168
P17612	Q9NPC2	1	1	0	
P17252	Q01954	1	0	0	
P08631	P50570	1	0	0	
P50570	Q14247	1	0	0	
P50570	P07737	1	0	0	
P06493	P50570	1	0	0	
P49418	P50570	0	0	0	
P00519	P50570	1	1	0	
P50570	Q99962	1	0	0	
Q99962	P50570	1	0	0	
P50570	P62993	1	0	0	
O43586	P50570	1	0	1	
P48454	P50570	1	0	0	
P16298	P50570	1	0	0	
Q08209	P50570	1	0	0	
P50570	P29033	1	0	1	
Q9Y5X1	P50570	1	1	0	
P50570	O00159	1	1	0	
P50570	Q9BRG2	0	0	0	
P04626	Q99952	1	0	0	
P06241	Q99952	1	0	0	
Q99952	P06241	1	0	0	
P42680	Q99952	1	0	0	
P17252	Q99952	1	0	0	
P00519	Q99952	1	0	0	
Q99952	P00519	1	0	0	
Q99952	O43586	1	0	0	
P54829	Q16539	1	1	1	
Q16539	P54829	1	0	0	
P06241	P54829	1	0	0	
P54829	P06241	1	0	1	
P17612	P54829	1	0	1	
P49840	P05412	1	0	1	
P49840	Q8NHW3	1	1	1	
P49840	Q16555	1	0	0	
P49840	Q96RR4	1	0	1	
P49840	P68400	1	0	0	
P68400	P49840	1	0	0	
P49840	P22415	1	0	0	
Q13418	P49840	1	0	1	
P49840	Q9H1A4	1	1	0	
P49840	P16220	1	1	0	
Q92837	P49840	1	0	1	
P49840	Q00613	1	0	0	
P49840	Q9BYG3	1	0	0	
Q96BR1	P49840	1	0	0	
Q13554	P49840	1	0	1	
P46531	P49840	1	0	0	
P49840	P46531	1	0	1	
P49840	O60716	1	0	0	
P49840	Q07820	1	0	0	
O94806	P49840	1	0	0	
P49840	O94806	1	0	0	
P49840	P51812	1	0	1	
P51812	P49840	1	0	1	
Q05655	P49840	1	0	1	
P24723	P49840	1	0	1	
P17252	P49840	1	0	1	
P31751	P49840	1	0	1	
P49840	P31751	1	0	1	
O00141	P49840	1	0	1	
P49840	O00141	1	0	1	
P05771	P49840	1	0	1	
P49840	P17812	1	0	0	
P49840	P10636	1	0	1	
P49840	O95644	1	0	1	
P49840	Q16584	1	0	0	
P17612	P49840	1	0	1	
Q13362	P49840	1	1	0	
P31749	P49840	1	1	1	
P49840	P31749	1	0	1	
O15169	P49840	1	1	0	
P49840	O15169	1	1	1	
P49840	P61981	1	0	0	
P49840	Q9Y5Q3	1	1	1	
P49840	Q13144	1	0	0	
O75474	P49840	1	0	0	
P49840	O75474	1	0	0	
P49840	Q01974	1	0	0	
P49840	O75444	1	1	1	
P49840	Q6UWE0	1	0	0	
P49840	P05120	1	1	0	
P49840	Q8IUH5	1	0	0	
Q8IUH5	P49840	1	0	0	
O00311	P33991	1	1	0	
P33991	O00311	1	0	0	
O00311	Q9NS91	1	0	0	
O14757	O00311	1	1	0	
O00311	O96017	0	0	0	
O00311	P25205	1	1	0	
P25205	O00311	1	0	0	
O00311	P49736	1	1	0	
P49736	O00311	1	0	0	
O00311	P06493	1	0	0	
P06493	O00311	1	1	0	
O00311	Q9UBU7	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=190083
Q9UBU7	O00311	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=190083
O00311	Q13415	1	0	0	
Q13415	O00311	1	0	0	
O00311	O75475	1	1	0	
O00311	O43913	1	0	0	
O43913	O00311	1	0	0	
O00311	Q14566	1	1	0	
Q14566	O00311	1	0	0	
O00311	Q9Y5N6	1	0	0	
Q9Y5N6	O00311	1	0	0	
O00311	P33992	1	1	0	
P33992	O00311	1	0	0	
O00311	O60610	1	0	0	
O00311	Q7L590	1	0	0	
O00311	Q8NFT6	1	0	0	
Q8NFT6	O00311	1	1	0	
O00311	Q5FWF5	1	0	1	
P00519	O15269	1	0	1	
O15269	O15270	0	0	0	
Q9Y572	P46940	1	0	0	
P46940	P04626	1	1	0	
P30622	P46940	1	0	0	
P62158	P46940	1	1	0	
P46940	P63104	0	0	0	
O14920	P46940	1	0	0	
P17252	P46940	1	1	0	
Q02156	P46940	1	1	0	
P17612	P46940	1	0	0	
P46940	P17612	1	0	0	
P25025	P46940	1	0	0	
P05161	P46940	1	0	0	
P46940	P60709	1	1	0	
P60709	P46940	1	0	0	
P46940	P60953	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=61458
P60953	P46940	1	1	1	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=61458
P24588	P46940	1	0	0	
P46940	P24588	1	0	0	
P04271	P46940	1	1	0	
P46940	P68133	1	0	0	
P14649	P46940	0	0	0	
P46940	O60610	1	1	0	
P17612	O43164	1	0	0	
P14672	Q15027	1	0	0	
Q15027	P14672	1	0	0	
P14672	P49841	1	0	0	
P49841	P14672	1	0	0	
P31751	P14672	1	0	0	
O00141	P14672	1	0	0	
P31749	P14672	1	1	0	
P01308	P14672	1	1	0	
P21579	Q9H2B2	1	0	0	
Q16828	Q12778	1	1	0	
P54764	P11362	1	0	0	
P54764	P21802	1	0	0	
P54764	P22607	1	0	0	
P06241	P54764	1	1	1	
P54764	P06241	1	1	0	
Q16827	P54764	1	0	0	
O43921	P54764	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=102506
P54764	Q15768	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=191997
Q15768	P54764	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=191997
P52799	P54764	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=102507
P54764	P52799	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=102507
P54764	P52798	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=102509
P52803	P54764	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=102510
P54764	P52803	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=102510
P20827	P54764	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=102508
P54764	P20827	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=102508
P54764	Q8N5V2	1	1	0	
P54764	O94989	1	0	0	
P52797	P54764	1	1	0	
P54764	P52797	1	0	0	
O60260	P05412	1	0	1	
O60260	P54252	0	0	0	
Q9BXM7	O60260	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=185463
O60260	P04406	0	0	0	
P48729	O60260	1	0	1	
O60260	P49792	1	0	1	
O60260	P62987	0	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=197140
O60260	Q14457	0	0	0	
O60260	O95140	0	0	0	
P00519	O60260	1	0	1	
O14936	O60260	1	0	0	
O60260	P55036	0	0	0	
O60260	O15354	1	0	1	
O60260	Q13155	1	1	1	
Q9UL15	O60260	1	1	0	
P29466	O60260	1	0	1	
O60260	Q9UHX1	1	0	1	
O60260	P68036	0	0	0	
O60260	P0CG48	0	0	0	
O60260	O94826	0	0	0	
O60260	Q99497	0	0	0	
O60260	Q99700	1	0	1	
Q99700	O60260	1	1	0	
O60260	Q16342	1	0	1	
O60260	Q9BT88	1	0	1	
P46108	Q07889	1	0	0	
Q07889	P46108	1	0	0	
